time,reno_cwnd2
0.0,1.0
1.0,2.0
2.0,3.210347
3.0,4.697777
4.0,5.842447999999999
5.0,6.760954
6.0,4.430624999999999
7.0,5.298072
8.0,6.370692000000001
9.0,7.466435
10.0,4.918509
11.0,4.848771999999999
12.0,6.031830000000001
13.0,6.950019
14.0,4.207624
15.0,5.5198789999999995
16.0,6.731433
17.0,6.684480000000002
18.0,4.470700000000001
19.0,5.475894
20.0,6.583982999999999
21.0,6.532692
22.0,5.177960000000001
23.0,5.2777579999999995
24.0,6.521195999999999
25.0,4.261113
26.0,5.153442
27.0,5.958001
28.0,7.1265019999999994
29.0,4.0159780000000005
30.0,4.715715
31.0,5.9523600000000005
32.0,7.001584000000001
33.0,4.536068000000001
34.0,5.395849
35.0,5.9563109999999995
36.0,6.737083000000001
37.0,4.306526
38.0,5.344073999999999
39.0,6.614648
40.0,6.639864000000001
41.0,4.282974
42.0,5.405594999999999
43.0,6.550599999999998
44.0,6.494339000000001
45.0,5.024892
46.0,5.256975
47.0,6.401636999999999
48.0,4.214772
49.0,5.004555000000001
50.0,5.903336
51.0,7.026782999999999
52.0,4.000035
53.0,4.561646999999999
54.0,5.854182999999999
55.0,6.971814000000002
56.0,4.485149999999999
57.0,5.26467
58.0,5.923032000000001
59.0,6.695318
60.0,4.245848
61.0,5.2121900000000005
62.0,6.525429
63.0,7.269272000000001
64.0,4.193192
65.0,5.152432999999999
66.0,6.355957
67.0,6.380028000000001
68.0,4.886051000000001
69.0,5.739666999999999
70.0,6.273823999999999
71.0,4.059959
72.0,4.838616
73.0,5.684692
74.0,6.850085
75.0,4.56442
76.0,5.122675999999999
77.0,5.578944
78.0,6.792353000000001
79.0,4.350794
80.0,5.112494
81.0,6.487439
82.0,7.280073
83.0,4.061821
84.0,5.026402
85.0,6.391083
86.0,7.139552
87.0,4.610608999999999
88.0,5.687357999999999
89.0,6.171934
90.0,6.895912000000001
91.0,4.616405
92.0,5.582896999999999
93.0,6.759386999999999
94.0,4.6447199999999995
95.0,4.528524000000001
96.0,5.505166999999999
97.0,6.656978999999998
98.0,4.435006
99.0,4.923845999999999
100.0,6.133992999999999
101.0,6.556941
102.0,4.19092
103.0,4.884098
104.0,6.317525
105.0,7.199773
106.0,4.660489999999999
107.0,4.7593049999999995
108.0,6.191273000000001
109.0,7.023386
110.0,4.497379
111.0,5.504878
112.0,6.7646229999999985
113.0,6.735655000000001
114.0,4.442902
115.0,5.466730999999999
116.0,6.609536999999999
117.0,4.56442
118.0,5.115521000000001
119.0,5.3449100000000005
120.0,6.4971049999999995
121.0,4.31884
122.0,4.7854019999999995
123.0,6.053692999999999
124.0,7.1556099999999985
125.0,4.030663
126.0,4.716288
127.0,6.201359
128.0,7.086543000000001
129.0,4.58019
130.0,5.350916
131.0,6.031016
132.0,6.862163000000001
133.0,4.381213
134.0,5.36108
135.0,6.675993
136.0,7.333082
137.0,4.1205039999999995
138.0,5.281084999999999
139.0,6.4021349999999995
140.0,5.1061000000000005
141.0,4.891591
142.0,5.931907
143.0,6.242851999999999
144.0,4.145963
145.0,4.532850000000001
146.0,5.869571
147.0,6.990039999999999
148.0,4.6285359999999995
149.0,4.422355
150.0,5.968985
151.0,6.9600610000000005
152.0,4.44199
153.0,5.150055999999999
154.0,6.570499000000001
155.0,6.686760000000001
156.0,4.224966
157.0,5.136957999999999
158.0,6.523263
159.0,7.244452
160.0,4.749707
161.0,5.117825
162.0,6.218206
163.0,4.988818
164.0,4.777491
165.0,5.843277
166.0,6.855870999999999
167.0,3.982703
168.0,4.727066000000001
169.0,5.752288999999999
170.0,6.830107999999998
171.0,4.539906
172.0,5.051557999999999
173.0,5.720129999999999
174.0,6.814130000000001
175.0,4.324707999999999
176.0,5.035956
177.0,6.398719
178.0,7.298312
179.0,4.061705999999999
180.0,4.9501550000000005
181.0,6.325061
182.0,7.113233000000001
183.0,4.661077
184.0,5.707793999999999
185.0,5.971796
186.0,5.166404000000001
187.0,4.660209
188.0,5.662
189.0,6.6863209999999995
190.0,5.2922
191.0,4.5638060000000005
192.0,5.54152
193.0,6.633976
194.0,4.425806
195.0,4.954537999999999
196.0,5.576766999999999
197.0,6.776939000000001
198.0,4.28261
199.0,5.008145999999999
200.0,6.312648
201.0,7.282892000000001
202.0,4.046311
203.0,4.912676
204.0,6.266089
205.0,7.085213
206.0,4.568429
207.0,5.6922039999999985
208.0,5.956314000000001
209.0,6.829589000000001
210.0,4.563687
211.0,5.633929999999999
212.0,6.652431
213.0,5.276560000000001
214.0,4.497874000000001
215.0,5.503952
216.0,6.560782999999999
217.0,4.397716
218.0,5.221753
219.0,6.166084999999999
220.0,6.6052990000000005
221.0,4.141204999999999
222.0,4.831360999999999
223.0,6.118512999999999
224.0,7.157533000000001
225.0,4.675259
226.0,4.728649
227.0,6.0417760000000005
228.0,6.935879000000002
229.0,4.460089
230.0,5.544382000000001
231.0,6.585349000000001
232.0,6.671249000000001
233.0,4.422584
234.0,5.463061999999999
235.0,6.544131
236.0,5.509807
237.0,5.126931000000001
238.0,5.323514999999999
239.0,6.419695
240.0,4.266101999999999
241.0,5.113473
242.0,6.003177999999999
243.0,7.234361000000002
244.0,4.000006
245.0,4.690277
246.0,5.93277
247.0,7.049253000000002
248.0,4.553337999999999
249.0,5.357712
250.0,5.88346
251.0,6.794795000000001
252.0,4.328474999999999
253.0,5.436102
254.0,6.478459000000001
255.0,7.300313
256.0,4.222589
257.0,5.321979
258.0,6.412516999999999
259.0,7.1022620000000005
260.0,4.965921000000001
261.0,5.952578999999999
262.0,6.246957999999999
263.0,4.125019
264.0,4.931431
265.0,5.8037030000000005
266.0,7.081664000000002
267.0,4.62907
268.0,4.8418149999999995
269.0,5.703431999999999
270.0,6.8686880000000015
271.0,4.4450579999999995
272.0,5.20593
273.0,6.4269289999999994
274.0,6.635359000000001
275.0,4.187392
276.0,5.241315999999999
277.0,6.370179000000001
278.0,7.175772
279.0,4.851653
280.0,5.120293
281.0,6.271434
282.0,6.9706480000000015
283.0,4.857641000000001
284.0,5.8267999999999995
285.0,6.876022000000001
286.0,4.323969
287.0,4.790348
288.0,5.6532
289.0,6.898228999999999
290.0,4.52218
291.0,5.470878999999999
292.0,5.543995999999999
293.0,6.727605000000001
294.0,4.298056
295.0,5.09765
296.0,6.302388
297.0,7.264423000000001
298.0,4.0311639999999995
299.0,4.9980530000000005
300.0,6.238565
301.0,7.067492000000001
302.0,4.715363999999999
303.0,5.6512720000000005
304.0,6.109801
305.0,6.8295650000000006
306.0,4.640169000000001
307.0,5.6240749999999995
308.0,6.717147
309.0,6.653768000000001
310.0,4.569817
311.0,5.417672
312.0,6.700797999999999
313.0,4.4139
314.0,5.289855
315.0,6.081865
316.0,6.520984
317.0,4.156973
318.0,4.896178
319.0,6.105853
320.0,7.138644000000001
321.0,4.660227999999999
322.0,4.790596
323.0,6.097482000000001
324.0,6.917639000000001
325.0,4.460089
326.0,5.481209999999999
327.0,6.738865
328.0,6.688368000000001
329.0,4.363785999999999
330.0,5.472843999999999
331.0,6.608866999999999
332.0,6.546878000000001
333.0,5.072811000000001
334.0,5.256857999999999
335.0,6.482774999999999
336.0,4.282286
337.0,5.063045000000001
338.0,5.956086
339.0,7.074893
340.0,4.000006
341.0,4.642865
342.0,5.921761999999999
343.0,7.030364000000001
344.0,4.53795
345.0,5.31282
346.0,5.923025000000001
347.0,6.776556000000001
348.0,4.313444
349.0,5.2707500000000005
350.0,6.578239000000001
351.0,7.317432000000001
352.0,4.1931899999999995
353.0,5.233675999999999
354.0,6.423557
355.0,6.438598000000002
356.0,4.938861000000001
357.0,5.787836999999999
358.0,6.273822999999999
359.0,4.141202999999999
360.0,4.906217
361.0,5.753361
362.0,6.921074999999999
363.0,4.62907
364.0,4.477962
365.0,5.689483999999999
366.0,6.883719000000001
367.0,4.42967
368.0,5.183484
369.0,6.5520890000000005
370.0,6.635359000000001
371.0,4.1723609999999995
372.0,5.117768
373.0,6.469959
374.0,7.210542000000001
375.0,4.675259
376.0,5.042643999999999
377.0,6.282474
378.0,6.987278000000001
379.0,4.695281
380.0,5.653886999999999
381.0,6.824037
382.0,4.000006
383.0,4.639064000000001
384.0,5.596532999999999
385.0,6.735854999999999
386.0,4.505996
387.0,4.988496
388.0,5.489278999999999
389.0,6.6674809999999995
390.0,4.282286
391.0,4.962973999999999
392.0,6.388515
393.0,7.264423000000001
394.0,4.015776
395.0,4.869845
396.0,6.2826390000000005
397.0,7.1022620000000005
398.0,4.568369
399.0,5.569528
400.0,6.119909
401.0,6.846195000000002
402.0,4.534268
403.0,5.545606999999999
404.0,6.680527
405.0,4.62907
406.0,4.4708070000000015
407.0,5.45545
408.0,6.588470999999998
409.0,4.397716
410.0,4.856392
411.0,6.118342999999999
412.0,6.510896
413.0,4.141202999999999
414.0,4.807653999999999
415.0,6.280235
416.0,7.157533000000001
417.0,4.64484
418.0,4.706201999999999
419.0,6.1415560000000005
420.0,6.953529000000001
421.0,4.460089
422.0,5.44127
423.0,6.7489729999999994
424.0,6.688368000000001
425.0,4.24619
426.0,5.384593999999999
427.0,6.491327
428.0,5.1862900000000005
429.0,4.964571
430.0,5.287193
431.0,6.368537999999999
432.0,4.249471999999999
433.0,4.622042
434.0,5.9497610000000005
435.0,7.063019999999999
436.0,3.983822
437.0,4.548041
438.0,6.072494
439.0,7.049253000000002
440.0,4.52218
441.0,5.223036
442.0,5.925784999999999
443.0,6.812446000000001
444.0,4.328474999999999
445.0,5.226149999999999
446.0,6.603452999999999
447.0,7.317432000000001
448.0,4.1049929999999994
449.0,5.243511
450.0,6.321715
451.0,5.078010000000001
452.0,4.857681
453.0,5.916257
454.0,6.211156999999999
455.0,4.108389
456.0,4.8305750000000005
457.0,5.841481
458.0,6.910297999999999
459.0,4.612886
460.0,4.4068439999999995
461.0,5.845815999999999
462.0,6.917639000000001
463.0,4.4139
464.0,5.116146
465.0,6.471699000000001
466.0,6.653598000000001
467.0,4.187392
468.0,5.053664
469.0,6.414253
470.0,7.193423
471.0,4.734057
472.0,5.063079999999999
473.0,6.097482000000001
474.0,5.269913000000001
475.0,4.749401000000001
476.0,5.74219
477.0,6.759301000000001
478.0,4.647486000000001
479.0,4.689492
480.0,5.645028999999999
481.0,6.723167999999999
482.0,4.505996
483.0,5.035908
484.0,5.6252759999999995
485.0,6.776556000000001
486.0,4.282286
487.0,5.007865999999999
488.0,6.312388
489.0,7.282662
490.0,4.046194999999999
491.0,4.912581000000001
492.0,6.266009
493.0,7.085143
494.0,4.568369
495.0,5.692143999999999
496.0,5.956285
497.0,6.8295650000000006
498.0,4.563667000000001
499.0,5.633909999999999
500.0,6.652411000000001
501.0,5.27655
502.0,4.497867000000001
503.0,5.503946
504.0,6.560777999999999
505.0,4.397716
506.0,5.221753
507.0,6.166084999999999
508.0,6.605297
509.0,4.141202999999999
510.0,4.831359999999999
511.0,6.118512999999999
512.0,7.157533000000001
513.0,4.675259
514.0,4.728648
515.0,6.0417760000000005
516.0,6.935878000000001
517.0,4.460089
518.0,5.544382000000001
519.0,6.585349000000001
520.0,6.671249000000001
521.0,4.422584
522.0,5.463061999999999
523.0,6.544131
524.0,5.509807
525.0,5.126931000000001
526.0,5.323514999999999
527.0,6.419695
528.0,4.266101999999999
529.0,5.113473
530.0,6.003177999999999
531.0,7.234361000000002
532.0,4.000006
533.0,4.690277
534.0,5.93277
535.0,7.049253000000002
536.0,4.553337999999999
537.0,5.357712
538.0,5.88346
539.0,6.794795000000001
540.0,4.328474999999999
541.0,5.436102
542.0,6.478459000000001
543.0,7.300313
544.0,4.222589
545.0,5.321979
546.0,6.412516999999999
547.0,7.1022620000000005
548.0,4.965921000000001
549.0,5.952578999999999
550.0,6.246957999999999
551.0,4.125019
552.0,4.931431
553.0,5.8037030000000005
554.0,7.081664000000002
555.0,4.62907
556.0,4.8418149999999995
557.0,5.703431999999999
558.0,6.8686880000000015
559.0,4.4450579999999995
560.0,5.20593
561.0,6.4269289999999994
562.0,6.635359000000001
563.0,4.187392
564.0,5.241315999999999
565.0,6.370179000000001
566.0,7.175772
567.0,4.851653
568.0,5.120293
569.0,6.271434
570.0,6.9706480000000015
571.0,4.857641000000001
572.0,5.8267999999999995
573.0,6.876022000000001
574.0,4.323969
575.0,4.790348
576.0,5.6532
577.0,6.898228999999999
578.0,4.52218
579.0,5.470878999999999
580.0,5.543995999999999
581.0,6.727605000000001
582.0,4.298056
583.0,5.09765
584.0,6.302388
585.0,7.264423000000001
586.0,4.0311639999999995
587.0,4.9980530000000005
588.0,6.238565
589.0,7.067492000000001
590.0,4.715363999999999
591.0,5.6512720000000005
592.0,6.109801
593.0,6.8295650000000006
594.0,4.640169000000001
595.0,5.6240749999999995
596.0,6.717147
597.0,6.653768000000001
598.0,4.569817
599.0,5.417672
600.0,6.700797999999999
601.0,4.4139
602.0,5.289855
603.0,6.081865
604.0,6.520984
605.0,4.156973
606.0,4.896178
607.0,6.105853
608.0,7.138644000000001
609.0,4.660227999999999
610.0,4.790596
611.0,6.097482000000001
612.0,6.917639000000001
613.0,4.460089
614.0,5.481209999999999
615.0,6.738865
616.0,6.688368000000001
617.0,4.363785999999999
618.0,5.472843999999999
619.0,6.608866999999999
620.0,6.546878000000001
621.0,5.072811000000001
622.0,5.256857999999999
623.0,6.482774999999999
624.0,4.282286
625.0,5.063045000000001
626.0,5.956086
627.0,7.074893
628.0,4.000006
629.0,4.642865
630.0,5.921761999999999
631.0,7.030364000000001
632.0,4.53795
633.0,5.31282
634.0,5.923025000000001
635.0,6.776556000000001
636.0,4.313444
637.0,5.2707500000000005
638.0,6.578239000000001
639.0,7.317432000000001
640.0,4.1931899999999995
641.0,5.233675999999999
642.0,6.423557
643.0,6.438598000000002
644.0,4.938861000000001
645.0,5.787836999999999
646.0,6.273822999999999
647.0,4.141202999999999
648.0,4.906217
649.0,5.753361
650.0,6.921074999999999
651.0,4.62907
652.0,4.477962
653.0,5.689483999999999
654.0,6.883719000000001
655.0,4.42967
656.0,5.183484
657.0,6.5520890000000005
658.0,6.635359000000001
659.0,4.1723609999999995
660.0,5.117768
661.0,6.469959
662.0,7.210542000000001
663.0,4.675259
664.0,5.042643999999999
665.0,6.282474
666.0,6.987278000000001
667.0,4.695281
668.0,5.653886999999999
669.0,6.824037
670.0,4.000006
671.0,4.639064000000001
672.0,5.596532999999999
673.0,6.735854999999999
674.0,4.505996
675.0,4.988496
676.0,5.489278999999999
677.0,6.6674809999999995
678.0,4.282286
679.0,4.962973999999999
680.0,6.388515
681.0,7.264423000000001
682.0,4.015776
683.0,4.869845
684.0,6.2826390000000005
685.0,7.1022620000000005
686.0,4.568369
687.0,5.569528
688.0,6.119909
689.0,6.846195000000002
690.0,4.534268
691.0,5.545606999999999
692.0,6.680527
693.0,4.62907
694.0,4.4708070000000015
695.0,5.45545
696.0,6.588470999999998
697.0,4.397716
698.0,4.856392
699.0,6.118342999999999
700.0,6.510896
701.0,4.141202999999999
702.0,4.807653999999999
703.0,6.280235
704.0,7.157533000000001
705.0,4.64484
706.0,4.706201999999999
707.0,6.1415560000000005
708.0,6.953529000000001
709.0,4.460089
710.0,5.44127
711.0,6.7489729999999994
712.0,6.688368000000001
713.0,4.24619
714.0,5.384593999999999
715.0,6.491327
716.0,5.1862900000000005
717.0,4.964571
718.0,5.287193
719.0,6.368537999999999
720.0,4.249471999999999
721.0,4.622042
722.0,5.9497610000000005
723.0,7.063019999999999
724.0,3.983822
725.0,4.548041
726.0,6.072494
727.0,7.049253000000002
728.0,4.52218
729.0,5.223036
730.0,5.925784999999999
731.0,6.812446000000001
732.0,4.328474999999999
733.0,5.226149999999999
734.0,6.603452999999999
735.0,7.317432000000001
736.0,4.1049929999999994
737.0,5.243511
738.0,6.321715
739.0,5.078010000000001
740.0,4.857681
741.0,5.916257
742.0,6.211156999999999
743.0,4.108389
744.0,4.8305750000000005
745.0,5.841481
746.0,6.910297999999999
747.0,4.612886
748.0,4.4068439999999995
749.0,5.845815999999999
750.0,6.917639000000001
751.0,4.4139
752.0,5.116146
753.0,6.471699000000001
754.0,6.653598000000001
755.0,4.187392
756.0,5.053664
757.0,6.414253
758.0,7.193423
759.0,4.734057
760.0,5.063079999999999
761.0,6.097482000000001
762.0,5.269913000000001
763.0,4.749401000000001
764.0,5.74219
765.0,6.759301000000001
766.0,4.647486000000001
767.0,4.689492
768.0,5.645028999999999
769.0,6.723167999999999
770.0,4.505996
771.0,5.035908
772.0,5.6252759999999995
773.0,6.776556000000001
774.0,4.282286
775.0,5.007865999999999
776.0,6.312388
777.0,7.282662
778.0,4.046194999999999
779.0,4.912581000000001
780.0,6.266009
781.0,7.085143
782.0,4.568369
783.0,5.692143999999999
784.0,5.956285
785.0,6.8295650000000006
786.0,4.563667000000001
787.0,5.633909999999999
788.0,6.652411000000001
789.0,5.27655
790.0,4.497867000000001
791.0,5.503946
792.0,6.560777999999999
793.0,4.397716
794.0,5.221753
795.0,6.166084999999999
796.0,6.605297
797.0,4.141202999999999
798.0,4.831359999999999
799.0,6.118512999999999
800.0,7.157533000000001
801.0,4.675259
802.0,4.728648
803.0,6.0417760000000005
804.0,6.935878000000001
805.0,4.460089
806.0,5.544382000000001
807.0,6.585349000000001
808.0,6.671249000000001
809.0,4.422584
810.0,5.463061999999999
811.0,6.544131
812.0,5.509807
813.0,5.126931000000001
814.0,5.323514999999999
815.0,6.419695
816.0,4.266101999999999
817.0,5.113473
818.0,6.003177999999999
819.0,7.234361000000002
820.0,4.000006
821.0,4.690277
822.0,5.93277
823.0,7.049253000000002
824.0,4.553337999999999
825.0,5.357712
826.0,5.88346
827.0,6.794795000000001
828.0,4.328474999999999
829.0,5.436102
830.0,6.478459000000001
831.0,7.300313
832.0,4.222589
833.0,5.321979
834.0,6.412516999999999
835.0,7.1022620000000005
836.0,4.965921000000001
837.0,5.952578999999999
838.0,6.246957999999999
839.0,4.125019
840.0,4.931431
841.0,5.8037030000000005
842.0,7.081664000000002
843.0,4.62907
844.0,4.8418149999999995
845.0,5.703431999999999
846.0,6.8686880000000015
847.0,4.4450579999999995
848.0,5.20593
849.0,6.4269289999999994
850.0,6.635359000000001
851.0,4.187392
852.0,5.241315999999999
853.0,6.370179000000001
854.0,7.175772
855.0,4.851653
856.0,5.120293
857.0,6.271434
858.0,6.9706480000000015
859.0,4.857641000000001
860.0,5.8267999999999995
861.0,6.876022000000001
862.0,4.323969
863.0,4.790348
864.0,5.6532
865.0,6.898228999999999
866.0,4.52218
867.0,5.470878999999999
868.0,5.543995999999999
869.0,6.727605000000001
870.0,4.298056
871.0,5.09765
872.0,6.302388
873.0,7.264423000000001
874.0,4.0311639999999995
875.0,4.9980530000000005
876.0,6.238565
877.0,7.067492000000001
878.0,4.715363999999999
879.0,5.6512720000000005
880.0,6.109801
881.0,6.8295650000000006
882.0,4.640169000000001
883.0,5.6240749999999995
884.0,6.717147
885.0,6.653768000000001
886.0,4.569817
887.0,5.417672
888.0,6.700797999999999
889.0,4.4139
890.0,5.289855
891.0,6.081865
892.0,6.520984
893.0,4.156973
894.0,4.896178
895.0,6.105853
896.0,7.138644000000001
897.0,4.660227999999999
898.0,4.790596
899.0,6.097482000000001
900.0,6.917639000000001
901.0,4.460089
902.0,5.481209999999999
903.0,6.738865
904.0,6.688368000000001
905.0,4.363785999999999
906.0,5.472843999999999
907.0,6.608866999999999
908.0,6.546878000000001
909.0,5.072811000000001
910.0,5.256857999999999
911.0,6.482774999999999
912.0,4.282286
913.0,5.063045000000001
914.0,5.956086
915.0,7.074893
916.0,4.000006
917.0,4.642865
918.0,5.921761999999999
919.0,7.030364000000001
920.0,4.53795
921.0,5.31282
922.0,5.923025000000001
923.0,6.776556000000001
924.0,4.313444
925.0,5.2707500000000005
926.0,6.578239000000001
927.0,7.317432000000001
928.0,4.1931899999999995
929.0,5.233675999999999
930.0,6.423557
931.0,6.438598000000002
932.0,4.938861000000001
933.0,5.787836999999999
934.0,6.273822999999999
935.0,4.141202999999999
936.0,4.906217
937.0,5.753361
938.0,6.921074999999999
939.0,4.62907
940.0,4.477962
941.0,5.689483999999999
942.0,6.883719000000001
943.0,4.42967
944.0,5.183484
945.0,6.5520890000000005
946.0,6.635359000000001
947.0,4.1723609999999995
948.0,5.117768
949.0,6.469959
950.0,7.210542000000001
951.0,4.675259
952.0,5.042643999999999
953.0,6.282474
954.0,6.987278000000001
955.0,4.695281
956.0,5.653886999999999
957.0,6.824037
958.0,4.000006
959.0,4.639064000000001
960.0,5.596532999999999
961.0,6.735854999999999
962.0,4.505996
963.0,4.988496
964.0,5.489278999999999
965.0,6.6674809999999995
966.0,4.282286
967.0,4.962973999999999
968.0,6.388515
969.0,7.264423000000001
970.0,4.015776
971.0,4.869845
972.0,6.2826390000000005
973.0,7.1022620000000005
974.0,4.568369
975.0,5.569528
976.0,6.119909
977.0,6.846195000000002
978.0,4.534268
979.0,5.545606999999999
980.0,6.680527
981.0,4.62907
982.0,4.4708070000000015
983.0,5.45545
984.0,6.588470999999998
985.0,4.397716
986.0,4.856392
987.0,6.118342999999999
988.0,6.510896
989.0,4.141202999999999
990.0,4.807653999999999
991.0,6.280235
992.0,7.157533000000001
993.0,4.64484
994.0,4.706201999999999
995.0,6.1415560000000005
996.0,6.953529000000001
997.0,4.460089
998.0,5.44127
999.0,6.7489729999999994
