time,tahoe_cwnd1
0.0,1.0
1.0,3.2448299999999994
2.0,2.5
3.0,3.986239
4.0,5.477162000000002
5.0,4.800981
6.0,1.3
7.0,3.0833310000000003
8.0,3.898102
9.0,4.428599999999999
10.0,5.4234919999999995
11.0,5.424022
12.0,6.236001
13.0,2.005378
14.0,4.214311
15.0,4.761454
16.0,5.465720000000001
17.0,1.3631579999999999
18.0,2.897586
19.0,4.024073
20.0,4.2836
21.0,1.233333
22.0,2.216441
23.0,3.198646
24.0,4.475528000000001
25.0,5.0961479999999995
26.0,1.719763
27.0,3.1928650000000003
28.0,3.388646
29.0,3.942438
30.0,2.559763
31.0,3.226811
32.0,3.518578
33.0,4.190535
34.0,1.984749
35.0,3.198264
36.0,4.095612
37.0,4.770947
38.0,1.0
39.0,2.499998
40.0,3.4746270000000004
41.0,4.434050999999999
42.0,5.141167
43.0,5.124022
44.0,5.936001
45.0,2.005378
46.0,4.114311
47.0,4.881454
48.0,5.7816230000000015
49.0,2.129061
50.0,2.897586
51.0,4.024073
52.0,4.2836
53.0,1.233333
54.0,2.116441
55.0,3.298646
56.0,4.625528000000001
57.0,5.246148
58.0,1.869763
59.0,3.3428650000000006
60.0,3.538646
61.0,4.092438
62.0,2.7097629999999997
63.0,3.576811
64.0,3.718578
65.0,4.390535
66.0,2.184749
67.0,3.398264
68.0,4.295612
69.0,4.970947
70.0,1.2
71.0,2.699998
72.0,3.674627
73.0,4.6340509999999995
74.0,5.341167
75.0,5.324022
76.0,6.136001
77.0,2.205378
78.0,3.914311
79.0,4.511454
80.0,5.682612000000001
81.0,2.457985
82.0,3.181032
83.0,4.507519
84.0,4.6636
85.0,1.682299
86.0,1.916441
87.0,2.8986460000000003
88.0,4.325528
89.0,4.986148
90.0,1.9097630000000003
91.0,3.462865
92.0,3.6586459999999996
93.0,4.212438000000001
94.0,3.1297629999999996
95.0,3.7968109999999995
96.0,3.9985780000000006
97.0,4.540535
98.0,2.434749
99.0,3.4982640000000003
100.0,4.395612
101.0,5.070946999999999
102.0,1.3
103.0,2.989998
104.0,3.9646269999999992
105.0,4.734050999999999
106.0,5.541167
107.0,5.524022
108.0,6.336001
109.0,2.405378
110.0,4.104311
111.0,4.511454
112.0,5.315720000000001
113.0,1.663158
114.0,3.1975860000000003
115.0,4.514073
116.0,4.8931249999999995
117.0,1.867277
118.0,2.216441
119.0,3.348646
120.0,4.730829000000001
121.0,5.453135999999999
122.0,2.195254
123.0,3.1928650000000003
124.0,3.488646
125.0,4.092438
126.0,2.859763
127.0,3.526811
128.0,3.818578
129.0,4.715018000000001
130.0,2.618693
131.0,3.877135
132.0,4.395612
133.0,5.170947
134.0,1.3
135.0,2.799998
136.0,3.4746270000000004
137.0,4.824050999999999
138.0,5.907069999999999
139.0,5.968568
140.0,5.936001
141.0,2.155378
142.0,4.104311
143.0,4.668442000000001
144.0,5.454723
145.0,1.663158
146.0,3.297586
147.0,4.474073000000001
148.0,4.5836
149.0,1.533333
150.0,2.216441
151.0,3.388646
152.0,4.809472
153.0,5.175018999999999
154.0,1.619763
155.0,3.1928650000000003
156.0,3.288646
157.0,3.842438
158.0,2.759763
159.0,3.682112
160.0,4.052522000000001
161.0,4.769406000000001
162.0,2.184749
163.0,3.4982640000000003
164.0,4.295612
165.0,4.970947
166.0,1.3
167.0,2.955299
168.0,4.008571
169.0,4.8129219999999995
170.0,5.690132999999999
171.0,5.891910000000001
172.0,6.775527000000001
173.0,2.005378
174.0,4.444311
175.0,5.015721
176.0,5.8435570000000014
177.0,1.3631579999999999
178.0,2.997586
179.0,4.024073
180.0,4.4836
181.0,1.6133330000000001
182.0,2.486441
183.0,3.61259
184.0,4.934399
185.0,5.1761479999999995
186.0,1.899763
187.0,2.892865
188.0,3.288646
189.0,3.942438
190.0,3.0842459999999994
191.0,3.8607549999999997
192.0,4.197449000000001
193.0,4.4905349999999995
194.0,2.3847490000000002
195.0,3.4982640000000003
196.0,4.395612
197.0,5.170947
198.0,1.555301
199.0,3.1339420000000002
200.0,4.153498
201.0,4.534051
202.0,5.541167
203.0,5.424022
204.0,6.236001
205.0,2.455378
206.0,4.469612
207.0,4.990325
208.0,5.315720000000001
209.0,1.763158
210.0,3.1975860000000003
211.0,4.324073
212.0,4.5836
213.0,1.7233330000000002
214.0,2.525966
215.0,3.5775170000000003
216.0,4.475528000000001
217.0,5.196147999999999
218.0,1.719763
219.0,3.1928650000000003
220.0,3.388646
221.0,4.166921
222.0,3.1937069999999994
223.0,3.905682
224.0,3.818578
225.0,4.590535
226.0,2.284749
227.0,3.398264
228.0,4.475612
229.0,5.536849999999999
230.0,1.844546
231.0,2.8788690000000003
232.0,3.5746270000000004
233.0,4.534051
234.0,5.141167
235.0,5.324022
236.0,6.336001
237.0,2.560679
238.0,4.571299
239.0,4.611454
240.0,5.415720000000001
241.0,1.663158
242.0,3.1975860000000003
243.0,4.024073
244.0,4.6735999999999995
245.0,1.742858
246.0,2.495312
247.0,3.098646
248.0,4.475528000000001
249.0,4.996148
250.0,1.619763
251.0,3.092865
252.0,3.4786460000000003
253.0,4.176381999999999
254.0,3.1386339999999997
255.0,3.426811
256.0,3.818578
257.0,4.390535
258.0,2.184749
259.0,3.198264
260.0,4.550913
261.0,5.671783
262.0,2.2183970000000004
263.0,2.5999980000000003
264.0,3.7746269999999997
265.0,4.814050999999999
266.0,5.590133
267.0,5.224022
268.0,6.191302
269.0,2.339322
270.0,3.914311
271.0,4.711454
272.0,5.395720000000001
273.0,1.743158
274.0,3.2775859999999994
275.0,4.594073
276.0,4.947045999999999
277.0,1.9922039999999999
278.0,2.116441
279.0,3.298646
280.0,4.475528000000001
281.0,5.0961479999999995
282.0,1.719763
283.0,3.382865
284.0,3.7225900000000003
285.0,4.321308999999999
286.0,2.859763
287.0,3.626811
288.0,3.818578
289.0,4.4905349999999995
290.0,2.284749
291.0,3.7535650000000005
292.0,4.629556
293.0,5.449817999999999
294.0,1.3
295.0,2.899998
296.0,3.7746269999999997
297.0,4.734050999999999
298.0,5.541167
299.0,5.679323
300.0,6.569945
301.0,2.6842490000000003
302.0,4.314311
303.0,4.611454
304.0,5.315720000000001
305.0,1.663158
306.0,3.387586
307.0,4.5793740000000005
308.0,4.962470999999999
309.0,1.533333
310.0,2.316441
311.0,3.198646
312.0,4.475528000000001
313.0,5.0961479999999995
314.0,1.9097630000000003
315.0,3.526809
316.0,3.7675170000000002
317.0,3.942438
318.0,2.859763
319.0,3.737413
320.0,4.029179999999999
321.0,4.190535
322.0,2.24005
323.0,3.532208
324.0,4.474483
325.0,4.770947
326.0,1.4
327.0,2.799998
328.0,3.7746269999999997
329.0,4.834051
330.0,5.696467999999999
331.0,5.757966000000001
332.0,6.614872000000001
333.0,2.405378
334.0,3.914311
335.0,4.511454
336.0,5.215720000000001
337.0,1.713158
338.0,3.352887
339.0,4.602944
340.0,4.4836
341.0,1.533333
342.0,2.116441
343.0,3.098646
344.0,4.375528000000001
345.0,5.186148
346.0,1.953707
347.0,3.471736
348.0,3.288646
349.0,3.942438
350.0,2.559763
351.0,3.6068109999999995
352.0,4.186466
353.0,5.254544
354.0,2.318693
355.0,3.9571349999999996
356.0,4.544578
357.0,5.319913
358.0,1.0
359.0,2.499998
360.0,3.5746270000000004
361.0,4.889352
362.0,5.855110999999999
363.0,5.882893
364.0,6.416001
365.0,2.485378
366.0,4.2943109999999995
367.0,4.691453999999999
368.0,5.165720000000001
369.0,1.818459
370.0,3.576457
371.0,4.324073
372.0,4.6836
373.0,1.533333
374.0,2.216441
375.0,3.198646
376.0,4.665528
377.0,5.405672999999998
378.0,2.0986339999999997
379.0,3.1928650000000003
380.0,3.488646
381.0,3.942438
382.0,2.559763
383.0,3.526811
384.0,4.043061
385.0,4.824479000000001
386.0,2.6636200000000003
387.0,3.4982640000000003
388.0,4.495612
389.0,5.070946999999999
390.0,1.3
391.0,2.799998
392.0,4.029928
393.0,5.067995
394.0,5.820037999999999
395.0,5.524022
396.0,6.336001
397.0,2.305378
398.0,4.214311
399.0,4.711454
400.0,5.571021000000001
401.0,2.020146
402.0,3.1975860000000003
403.0,4.424073000000001
404.0,4.5836
405.0,1.533333
406.0,2.216441
407.0,3.388646
408.0,4.685053
409.0,5.555018999999999
410.0,1.930365
411.0,3.5034670000000006
412.0,3.088646
413.0,3.642438
414.0,2.559763
415.0,3.416811
416.0,4.052522000000001
417.0,4.869406000000001
418.0,2.284749
419.0,3.5982640000000004
420.0,4.395612
421.0,5.070946999999999
422.0,1.3
423.0,3.055299
424.0,3.8085709999999997
425.0,5.012922
426.0,5.441167
427.0,5.424022
428.0,6.136001
429.0,2.205378
430.0,4.214311
431.0,4.766755
432.0,5.572708
433.0,1.563158
434.0,3.1975860000000003
435.0,4.224073
436.0,4.4836
437.0,1.433333
438.0,2.306441
439.0,3.382092
440.0,4.554399
441.0,4.996148
442.0,2.030365
443.0,3.732391
444.0,3.088646
445.0,3.842438
446.0,3.1297629999999996
447.0,4.009721
448.0,3.8974490000000004
449.0,4.190535
450.0,2.084749
451.0,3.198264
452.0,4.295612
453.0,5.1509469999999995
454.0,1.6353010000000001
455.0,3.2139420000000003
456.0,4.233497999999999
457.0,4.814050999999999
458.0,5.621167
459.0,5.324022
460.0,6.236001
461.0,2.405378
462.0,4.469612
463.0,4.945398
464.0,5.315720000000001
465.0,1.763158
466.0,3.1975860000000003
467.0,4.324073
468.0,4.5836
469.0,1.7233330000000002
470.0,2.499887
471.0,3.5775170000000003
472.0,4.475528000000001
473.0,5.0961479999999995
474.0,1.719763
475.0,3.1928650000000003
476.0,3.388646
477.0,4.1324380000000005
478.0,3.1937069999999994
479.0,3.905682
480.0,3.818578
481.0,4.590535
482.0,2.284749
483.0,3.4982640000000003
484.0,4.395612
485.0,5.326248
486.0,1.633944
487.0,3.1788689999999997
488.0,3.7746269999999997
489.0,4.834051
490.0,5.441167
491.0,5.424022
492.0,6.336001
493.0,2.560679
494.0,4.548254999999999
495.0,4.990325
496.0,5.415720000000001
497.0,1.663158
498.0,3.1975860000000003
499.0,4.224073
500.0,4.882566
501.0,1.9992360000000002
502.0,2.295312
503.0,2.8986460000000003
504.0,4.275528
505.0,4.796148
506.0,1.419763
507.0,3.1928650000000003
508.0,3.578646
509.0,4.276382
510.0,3.238634
511.0,3.526811
512.0,3.918578000000001
513.0,4.4905349999999995
514.0,2.284749
515.0,3.198264
516.0,4.5200949999999995
517.0,5.304891
518.0,1.578871
519.0,2.699998
520.0,3.7746269999999997
521.0,4.6340509999999995
522.0,5.341167
523.0,5.424022
524.0,6.3913020000000005
525.0,2.539322
526.0,4.493181999999999
527.0,4.611454
528.0,5.315720000000001
529.0,1.563158
530.0,3.097586
531.0,4.174073
532.0,4.918901
533.0,2.2800920000000002
534.0,2.755967
535.0,2.998646
536.0,4.555527999999999
537.0,5.245113999999999
538.0,1.868729
539.0,3.082865
540.0,3.398171
541.0,4.021309
542.0,2.759763
543.0,3.7068109999999996
544.0,3.8985780000000005
545.0,4.570535000000001
546.0,2.364749
547.0,3.802746999999999
548.0,4.809556
549.0,5.149817999999999
550.0,1.2
551.0,2.899998
552.0,3.7746269999999997
553.0,4.734050999999999
554.0,5.441167
555.0,5.679323
556.0,6.569945
557.0,2.6842490000000003
558.0,4.314311
559.0,4.711454
560.0,5.315720000000001
561.0,1.663158
562.0,3.297586
563.0,4.279374
564.0,4.940588
565.0,1.533333
566.0,2.316441
567.0,3.198646
568.0,4.475528000000001
569.0,5.0961479999999995
570.0,1.9097630000000003
571.0,3.5023899999999997
572.0,3.7675170000000002
573.0,3.942438
574.0,2.9597629999999997
575.0,3.526811
576.0,3.818578
577.0,4.4905349999999995
578.0,2.474749
579.0,3.832208
580.0,4.774483
581.0,5.070946999999999
582.0,1.4
583.0,2.799998
584.0,3.7746269999999997
585.0,4.734050999999999
586.0,5.696467999999999
587.0,5.757966000000001
588.0,6.614872000000001
589.0,2.105378
590.0,4.394311
591.0,4.822056
592.0,5.526322000000001
593.0,1.463158
594.0,3.152887
595.0,4.381061000000001
596.0,4.2836
597.0,1.533333
598.0,2.216441
599.0,3.198646
600.0,4.475528000000001
601.0,5.286147999999999
602.0,2.003209
603.0,3.571736
604.0,3.388646
605.0,4.042438
606.0,2.759763
607.0,3.426811
608.0,3.718578
609.0,4.580535
610.0,2.518693
611.0,3.777135
612.0,4.295612
613.0,5.070946999999999
614.0,1.2
615.0,2.699998
616.0,3.674627
617.0,4.889352
618.0,5.675110999999999
619.0,5.702893
620.0,6.136001
621.0,2.105378
622.0,4.114311
623.0,4.822056
624.0,5.9152260000000005
625.0,1.618459
626.0,3.43153
627.0,4.404073
628.0,4.832566
629.0,1.233333
630.0,1.916441
631.0,2.8986460000000003
632.0,4.365527999999999
633.0,5.279593999999999
634.0,2.1786339999999997
635.0,3.2728650000000004
636.0,3.5686459999999998
637.0,4.022437999999999
638.0,2.9397629999999997
639.0,3.6068109999999995
640.0,3.908578
641.0,4.824479000000001
642.0,2.6636200000000003
643.0,3.4982640000000003
644.0,4.495612
645.0,5.070946999999999
646.0,1.3
647.0,2.799998
648.0,4.029928
649.0,5.067995
650.0,5.820037999999999
651.0,5.424022
652.0,6.336001
653.0,2.305378
654.0,4.114311
655.0,4.711454
656.0,5.571021000000001
657.0,1.997102
658.0,3.576457
659.0,4.424073000000001
660.0,4.5836
661.0,1.533333
662.0,2.216441
663.0,3.388646
664.0,4.730829000000001
665.0,5.475018999999999
666.0,1.719763
667.0,3.2928650000000004
668.0,3.388646
669.0,3.942438
670.0,2.859763
671.0,3.716811
672.0,4.152522
673.0,4.869406000000001
674.0,2.284749
675.0,3.5982640000000004
676.0,4.395612
677.0,5.070946999999999
678.0,1.3
679.0,3.055299
680.0,4.008571
681.0,5.192921999999999
682.0,5.651769
683.0,5.224022
684.0,5.936001
685.0,2.005378
686.0,4.014311
687.0,4.566755
688.0,5.6496640000000005
689.0,2.0420290000000003
690.0,3.297586
691.0,4.424073000000001
692.0,4.5836
693.0,1.533333
694.0,2.366441
695.0,3.4539470000000003
696.0,4.554399
697.0,4.996148
698.0,1.719763
699.0,3.092865
700.0,3.288646
701.0,3.842438
702.0,2.949763
703.0,3.7607550000000005
704.0,4.097449
705.0,4.390535
706.0,2.284749
707.0,3.398264
708.0,4.295612
709.0,4.970947
710.0,1.424483
711.0,3.033942
712.0,3.8534979999999996
713.0,4.814050999999999
714.0,5.909055
715.0,5.963548000000001
716.0,5.936001
717.0,2.485378
718.0,4.618577999999999
719.0,5.094364000000001
720.0,5.394591000000001
721.0,1.463158
722.0,2.997586
723.0,4.224073
724.0,4.6636
725.0,1.713333
726.0,2.551742
727.0,3.6356340000000005
728.0,4.555527999999999
729.0,5.276147999999999
730.0,1.419763
731.0,3.092865
732.0,3.388646
733.0,4.1324380000000005
734.0,3.1692879999999994
735.0,3.905682
736.0,3.818578
737.0,4.590535
738.0,2.284749
739.0,3.4982640000000003
740.0,4.395612
741.0,5.260947
742.0,1.633944
743.0,3.1788689999999997
744.0,3.4746270000000004
745.0,4.734050999999999
746.0,5.441167
747.0,5.424022
748.0,6.236001
749.0,2.560679
750.0,4.548254999999999
751.0,4.990325
752.0,5.415720000000001
753.0,1.763158
754.0,3.1975860000000003
755.0,4.324073
756.0,4.6836
757.0,1.788634
758.0,2.573429
759.0,3.198646
760.0,4.575528
761.0,5.0961479999999995
762.0,1.719763
763.0,3.1928650000000003
764.0,3.578646
765.0,4.225884000000001
766.0,3.238634
767.0,3.526811
768.0,3.918578000000001
769.0,4.4905349999999995
770.0,1.984749
771.0,3.578264
772.0,4.796214
773.0,5.615492999999999
774.0,1.378871
775.0,2.499998
776.0,3.5746270000000004
777.0,4.434050999999999
778.0,5.341167
779.0,5.424022
780.0,6.491302
781.0,2.639322
782.0,4.593182
783.0,4.611454
784.0,5.415720000000001
785.0,1.663158
786.0,3.1975860000000003
787.0,4.324073
788.0,4.738901
789.0,1.767277
790.0,2.116441
791.0,3.198646
792.0,4.375528000000001
793.0,4.996148
794.0,1.619763
795.0,3.2828649999999997
796.0,3.572092
797.0,4.221309
798.0,2.759763
799.0,3.526811
800.0,3.718578
801.0,4.390535
802.0,1.984749
803.0,3.5882639999999997
804.0,4.940158
805.0,5.907559999999999
806.0,1.0
807.0,2.799998
808.0,3.8546269999999994
809.0,4.883017
810.0,5.141167
811.0,5.379323
812.0,6.269945
813.0,2.384249
814.0,4.114311
815.0,4.791454
816.0,5.395720000000001
817.0,1.743158
818.0,3.3775859999999995
819.0,4.659374000000001
820.0,4.9975439999999995
821.0,1.6122039999999997
822.0,2.316441
823.0,3.198646
824.0,4.475528000000001
825.0,5.0961479999999995
826.0,1.9097630000000003
827.0,3.4481660000000005
828.0,3.7675170000000002
829.0,3.942438
830.0,2.9597629999999997
831.0,3.526811
832.0,3.818578
833.0,4.4905349999999995
834.0,2.474749
835.0,3.732208
836.0,4.774483
837.0,5.070946999999999
838.0,1.4
839.0,2.799998
840.0,3.7746269999999997
841.0,4.734050999999999
842.0,5.696467999999999
843.0,5.757966000000001
844.0,6.614872000000001
845.0,2.305378
846.0,4.314311
847.0,4.611454
848.0,5.315720000000001
849.0,1.763158
850.0,3.4528869999999996
851.0,4.658017
852.0,4.962470999999999
853.0,1.633333
854.0,2.316441
855.0,3.198646
856.0,4.475528000000001
857.0,5.246148
858.0,1.9750640000000002
859.0,3.571736
860.0,3.388646
861.0,3.942438
862.0,2.9397629999999997
863.0,3.737413
864.0,4.029179999999999
865.0,4.380535
866.0,2.318693
867.0,3.5771349999999997
868.0,4.095612
869.0,5.070946999999999
870.0,1.3
871.0,2.799998
872.0,3.7746269999999997
873.0,4.958533999999999
874.0,5.775111
875.0,5.802893
876.0,6.236001
877.0,2.105378
878.0,4.114311
879.0,4.511454
880.0,5.315720000000001
881.0,1.818459
882.0,3.43153
883.0,4.602944
884.0,4.5836
885.0,1.533333
886.0,2.116441
887.0,3.098646
888.0,4.525528
889.0,5.251448999999999
890.0,1.9986339999999998
891.0,3.092865
892.0,3.388646
893.0,3.642438
894.0,2.9397629999999997
895.0,3.894699
896.0,4.548104
897.0,4.50006
898.0,2.6636200000000003
899.0,3.6472300000000004
900.0,4.644577999999999
901.0,4.770947
902.0,1.0
903.0,2.499998
904.0,3.8991099999999994
905.0,5.147995
906.0,5.9000379999999994
907.0,5.504022
908.0,6.416001
909.0,2.385378
910.0,4.2943109999999995
911.0,4.3114539999999995
912.0,5.471021000000001
913.0,1.997102
914.0,3.576457
915.0,4.424073000000001
916.0,4.6836
917.0,1.533333
918.0,2.216441
919.0,3.298646
920.0,4.730829000000001
921.0,5.453135999999999
922.0,1.719763
923.0,3.2928650000000004
924.0,3.388646
925.0,3.642438
926.0,2.759763
927.0,3.716811
928.0,4.128103
929.0,4.869406000000001
930.0,2.284749
931.0,3.5982640000000004
932.0,4.395612
933.0,5.070946999999999
934.0,1.3
935.0,2.989998
936.0,4.1085709999999995
937.0,5.112921999999999
938.0,5.441167
939.0,5.524022
940.0,6.236001
941.0,2.305378
942.0,4.214311
943.0,4.8667549999999995
944.0,5.6496640000000005
945.0,2.0420290000000003
946.0,3.297586
947.0,4.424073000000001
948.0,4.5836
949.0,1.533333
950.0,2.316441
951.0,3.153947
952.0,4.889472
953.0,5.306749999999999
954.0,2.030365
955.0,2.892865
956.0,3.088646
957.0,3.642438
958.0,2.7497629999999997
959.0,3.710257
960.0,4.197449000000001
961.0,4.4905349999999995
962.0,2.3847490000000002
963.0,3.4982640000000003
964.0,4.395612
965.0,5.070946999999999
966.0,1.49
967.0,3.1339420000000002
968.0,4.053497999999999
969.0,4.6340509999999995
970.0,5.441167
971.0,5.324022
972.0,6.136001
973.0,2.205378
974.0,4.369612
975.0,4.845398
976.0,5.594591000000001
977.0,1.563158
978.0,3.1975860000000003
979.0,4.224073
980.0,4.4836
981.0,1.533333
982.0,2.3717420000000002
983.0,3.4325900000000003
984.0,4.754399
985.0,5.40675
986.0,2.1337390000000003
987.0,2.892865
988.0,3.288646
989.0,4.212438000000001
990.0,3.2640299999999995
991.0,3.6056820000000003
992.0,3.518578
993.0,4.290535
994.0,1.984749
995.0,3.398264
996.0,4.475612
997.0,5.340947
998.0,1.7139440000000001
999.0,3.258869
